Invoice_ID,Branch,City,Customer_Type,Gender,Product_Category,Unit_Price,Quantity,Discount,Rating,Discount_Amount,Net_Sales,Tax_7_25_percent,Total_Sales
INV203913,West-1,San Diego,Normal,Female,Food,489.28,6,0.09,4.2,264.21,2671.47,193.68,2865.15
INV203914,West-2,San Jose,Normal,Male,Home Appliances,313.45,7,0.33,8.1,724.07,1470.08,106.58,1576.66
INV203915,West-1,San Francisco,Normal,Female,Clothing,547.37,3,0.18,9.9,295.58,1346.53,97.62,1444.15
INV203916,West-1,Los Angeles,Member,Male,Cosmetics,198.94,14,0.05,2.7,139.26,2645.9,191.83,2837.73
INV203917,West-1,San Jose,Normal,Male,Electronics,98.22,16,0.1,4.1,157.15,1414.37,102.54,1516.91
INV203918,West-3,Oakland,Member,Female,Clothing,426.7,6,0.26,3.5,665.65,1894.55,137.35,2031.9
INV203919,West-1,Irvine,Member,Female,Food,325.92,8,0.0,1.4,0.0,2607.36,189.03,2796.39
INV203920,West-1,Fresno,Member,Female,Home Appliances,513.48,1,0.33,3.0,169.45,344.03,24.94,368.97
INV203921,West-3,Fresno,Member,Male,Cosmetics,53.29,15,0.16,9.1,127.9,671.45,48.68,720.13
INV203922,West-3,Anaheim,Member,Female,Home Appliances,507.0,17,0.18,8.6,1551.42,7067.58,512.4,7579.98
INV203923,West-1,San Francisco,Normal,Female,Electronics,179.51,18,0.35,2.5,1130.91,2100.27,152.27,2252.54
INV203924,West-3,San Jose,Normal,Male,Clothing,394.64,3,0.18,4.3,213.11,970.81,70.38,1041.19
INV203925,West-2,Sacramento,Member,Female,Home Appliances,28.88,6,0.33,3.8,57.18,116.1,8.42,124.52
INV203926,West-2,Los Angeles,Normal,Female,Home Appliances,367.7,17,0.32,2.3,2000.29,4250.61,308.17,4558.78
INV203927,West-3,Santa Ana,Normal,Male,Food,431.78,13,0.33,6.6,1852.34,3760.8,272.66,4033.46
INV203928,West-3,Santa Ana,Normal,Male,Home Appliances,224.41,17,0.28,6.0,1068.19,2746.78,199.14,2945.92
INV203929,West-1,Fresno,Normal,Male,Cosmetics,133.17,16,0.1,4.8,213.07,1917.65,139.03,2056.68
INV203930,West-3,Sacramento,Normal,Male,Clothing,324.89,17,0.12,8.7,662.78,4860.35,352.38,5212.73
INV203931,West-1,Santa Ana,Normal,Male,Electronics,500.75,1,0.13,6.6,65.1,435.65,31.58,467.23
INV203932,West-2,San Diego,Normal,Female,Home Appliances,197.51,16,0.34,3.3,1074.45,2085.71,151.21,2236.92
INV203933,West-3,San Diego,Member,Female,Cosmetics,155.22,6,0.13,4.4,121.07,810.25,58.74,868.99
INV203934,West-1,San Francisco,Member,Male,Electronics,170.97,8,0.04,2.4,54.71,1313.05,95.2,1408.25
INV203935,West-1,Sacramento,Member,Female,Cosmetics,569.73,1,0.27,6.3,153.83,415.9,30.15,446.05
INV203936,West-2,San Diego,Normal,Female,Home Appliances,218.77,2,0.13,6.3,56.88,380.66,27.6,408.26
INV203937,West-3,San Diego,Normal,Male,Home Appliances,7.14,15,0.22,8.8,23.56,83.54,6.06,89.6
INV203938,West-2,Fresno,Member,Male,Clothing,470.1,5,0.32,8.7,752.16,1598.34,115.88,1714.22
INV203939,West-1,Santa Ana,Normal,Male,Food,421.07,15,0.2,8.5,1263.21,5052.84,366.33,5419.17
INV203940,West-1,San Francisco,Normal,Female,Cosmetics,81.5,10,0.22,5.9,179.3,635.7,46.09,681.79
INV203941,West-3,San Jose,Member,Male,Food,591.02,5,0.23,6.9,679.67,2275.43,164.97,2440.4
INV203942,West-1,Oakland,Member,Female,Food,366.8,3,0.21,8.0,231.08,869.32,63.03,932.35
INV203943,West-3,Los Angeles,Member,Female,Electronics,302.96,6,0.06,1.8,109.07,1708.69,123.88,1832.57
INV203944,West-2,Los Angeles,Normal,Female,Electronics,232.42,15,0.16,3.7,557.81,2928.49,212.32,3140.81
INV203945,West-3,Irvine,Normal,Female,Cosmetics,539.71,18,0.0,2.5,0.0,9714.78,704.32,10419.1
INV203946,West-3,Oakland,Normal,Male,Food,150.16,14,0.22,5.6,462.49,1639.75,118.88,1758.63
INV203947,West-1,Oakland,Member,Female,Clothing,175.03,10,0.2,8.5,350.06,1400.24,101.52,1501.76
INV203948,West-1,Los Angeles,Member,Male,Food,77.83,4,0.11,3.1,34.25,277.07,20.09,297.16
INV203949,West-3,Los Angeles,Normal,Female,Electronics,456.68,11,0.18,7.6,904.23,4119.25,298.65,4417.9
INV203950,West-1,San Jose,Member,Male,Food,359.35,7,0.17,4.7,427.63,2087.82,151.37,2239.19
INV203951,West-1,Sacramento,Member,Male,Home Appliances,367.39,15,0.09,9.1,495.98,5014.87,363.58,5378.45
INV203952,West-1,Sacramento,Normal,Male,Home Appliances,134.99,9,0.1,6.6,121.49,1093.42,79.27,1172.69
INV203953,West-3,San Jose,Member,Female,Clothing,392.45,15,0.27,9.8,1589.42,4297.33,311.56,4608.89
INV203954,West-1,Santa Ana,Member,Female,Cosmetics,460.45,12,0.26,3.2,1436.6,4088.8,296.44,4385.24
INV203955,West-3,Oakland,Member,Female,Food,217.94,18,0.16,9.3,627.67,3295.25,238.91,3534.16
INV203956,West-1,Anaheim,Normal,Male,Home Appliances,481.8,6,0.25,4.2,722.7,2168.1,157.19,2325.29
INV203957,West-2,Oakland,Normal,Female,Cosmetics,212.53,18,0.16,6.6,612.09,3213.45,232.98,3446.43
INV203958,West-1,Irvine,Member,Female,Home Appliances,456.09,18,0.3,2.6,2462.89,5746.73,416.64,6163.37
INV203959,West-1,Los Angeles,Normal,Female,Cosmetics,25.07,6,0.12,7.8,18.05,132.37,9.6,141.97
INV203960,West-3,Oakland,Normal,Male,Cosmetics,332.94,15,0.32,9.8,1598.11,3395.99,246.21,3642.2
INV203961,West-3,Los Angeles,Normal,Female,Home Appliances,581.87,19,0.19,8.1,2100.55,8954.98,649.24,9604.22
INV203962,West-1,Oakland,Member,Female,Electronics,588.84,5,0.19,6.5,559.4,2384.8,172.9,2557.7
INV203963,West-2,Irvine,Normal,Male,Cosmetics,172.64,4,0.23,5.0,158.83,531.73,38.55,570.28
INV203964,West-1,Santa Ana,Member,Male,Food,267.63,17,0.12,4.1,545.97,4003.74,290.27,4294.01
INV203965,West-1,Anaheim,Member,Male,Home Appliances,42.47,10,0.25,4.8,106.18,318.52,23.09,341.61
INV203966,West-2,San Diego,Normal,Male,Electronics,524.64,12,0.11,4.0,692.52,5603.16,406.23,6009.39
INV203967,West-3,San Jose,Member,Male,Home Appliances,343.3,5,0.14,8.5,240.31,1476.19,107.02,1583.21
INV203968,West-1,San Jose,Normal,Male,Clothing,234.13,7,0.24,9.0,393.34,1245.57,90.3,1335.87
INV203969,West-3,Anaheim,Normal,Female,Food,72.1,12,0.13,9.5,112.48,752.72,54.57,807.29
INV203970,West-3,Oakland,Member,Female,Clothing,568.33,2,0.07,4.8,79.57,1057.09,76.64,1133.73
INV203971,West-2,San Diego,Member,Male,Cosmetics,320.48,17,0.31,5.9,1688.93,3759.23,272.54,4031.77
INV203972,West-2,Irvine,Normal,Female,Cosmetics,173.34,13,0.32,6.2,721.09,1532.33,111.09,1643.42
INV203973,West-3,Sacramento,Normal,Male,Clothing,213.38,5,0.22,6.9,234.72,832.18,60.33,892.51
INV203974,West-1,Oakland,Normal,Female,Clothing,166.06,5,0.28,1.0,232.48,597.82,43.34,641.16
INV203975,West-3,Santa Ana,Normal,Male,Cosmetics,363.08,12,0.35,8.6,1524.94,2832.02,205.32,3037.34
INV203976,West-1,Los Angeles,Member,Male,Electronics,558.33,12,0.22,3.4,1473.99,5225.97,378.88,5604.85
INV203977,West-1,San Francisco,Member,Female,Food,514.73,7,0.32,5.2,1153.0,2450.11,177.63,2627.74
INV203978,West-2,Oakland,Member,Female,Home Appliances,278.93,6,0.13,8.6,217.57,1456.01,105.56,1561.57
INV203979,West-1,San Francisco,Normal,Female,Clothing,496.77,10,0.25,10.0,1241.92,3725.78,270.12,3995.9
INV203980,West-1,Oakland,Member,Female,Food,256.75,19,0.02,8.2,97.56,4780.69,346.6,5127.29
INV203981,West-3,Anaheim,Member,Female,Home Appliances,155.12,16,0.28,1.2,694.94,1786.98,129.56,1916.54
INV203982,West-2,San Francisco,Member,Female,Home Appliances,590.13,2,0.29,4.3,342.28,837.98,60.75,898.73
INV203983,West-1,Oakland,Member,Female,Clothing,185.81,4,0.14,3.2,104.05,639.19,46.34,685.53
INV203984,West-1,San Jose,Normal,Female,Electronics,197.62,9,0.22,9.7,391.29,1387.29,100.58,1487.87
INV203985,West-2,San Francisco,Member,Male,Electronics,593.87,5,0.3,3.4,890.8,2078.55,150.69,2229.24
INV203986,West-3,Oakland,Member,Female,Food,84.69,1,0.31,9.5,26.25,58.44,4.24,62.68
INV203987,West-2,Sacramento,Member,Female,Food,457.52,11,0.04,9.4,201.31,4831.41,350.28,5181.69
INV203988,West-2,Los Angeles,Member,Male,Cosmetics,561.81,19,0.29,8.6,3095.57,7578.82,549.46,8128.28
INV203989,West-1,Sacramento,Normal,Male,Electronics,309.52,3,0.1,1.9,92.86,835.7,60.59,896.29
INV203990,West-1,San Diego,Normal,Male,Food,6.5,1,0.25,1.0,1.62,4.88,0.35,5.23
INV203991,West-3,Oakland,Member,Male,Cosmetics,228.16,4,0.11,8.1,100.39,812.25,58.89,871.14
INV203992,West-1,Fresno,Normal,Female,Home Appliances,71.38,9,0.02,8.6,12.85,629.57,45.64,675.21
INV203993,West-1,Santa Ana,Normal,Female,Food,252.63,16,0.07,9.7,282.95,3759.13,272.54,4031.67
INV203994,West-2,Sacramento,Normal,Male,Cosmetics,475.07,7,0.14,3.0,465.57,2859.92,207.34,3067.26
INV203995,West-1,San Francisco,Normal,Male,Electronics,266.03,5,0.26,7.6,345.84,984.31,71.36,1055.67
INV203996,West-3,Anaheim,Member,Female,Home Appliances,262.0,13,0.04,5.7,136.24,3269.76,237.06,3506.82
INV203997,West-2,Santa Ana,Normal,Female,Food,336.29,11,0.28,4.0,1035.77,2663.42,193.1,2856.52
INV203998,West-3,Fresno,Normal,Female,Electronics,351.11,14,0.35,6.5,1720.44,3195.1,231.64,3426.74
INV203999,West-2,Irvine,Member,Female,Home Appliances,514.5,17,0.28,5.9,2449.02,6297.48,456.57,6754.05
INV204000,West-1,Oakland,Member,Male,Clothing,188.47,12,0.17,3.6,384.48,1877.16,136.09,2013.25
INV204001,West-2,Anaheim,Member,Female,Electronics,493.89,19,0.2,3.4,1876.78,7507.13,544.27,8051.4
INV204002,West-2,Oakland,Member,Male,Clothing,341.73,5,0.0,5.4,0.0,1708.65,123.88,1832.53
INV204003,West-1,San Diego,Normal,Male,Food,183.82,8,0.07,5.3,102.94,1367.62,99.15,1466.77
INV204004,West-1,Fresno,Member,Male,Cosmetics,180.6,2,0.31,3.7,111.97,249.23,18.07,267.3
INV204005,West-3,Oakland,Normal,Female,Food,219.88,17,0.01,3.4,37.38,3700.58,268.29,3968.87
INV204006,West-3,San Francisco,Normal,Male,Electronics,375.5,2,0.32,9.6,240.32,510.68,37.02,547.7
INV204007,West-1,San Diego,Member,Female,Clothing,142.33,3,0.04,8.8,17.08,409.91,29.72,439.63
INV204008,West-1,San Jose,Member,Male,Clothing,552.6,18,0.05,8.4,497.34,9449.46,685.09,10134.55
INV204009,West-1,Irvine,Normal,Female,Home Appliances,347.07,15,0.06,2.9,312.36,4893.69,354.79,5248.48
INV204010,West-2,Fresno,Normal,Male,Food,552.41,5,0.28,2.7,773.37,1988.68,144.18,2132.86
INV204011,West-2,Los Angeles,Member,Male,Food,32.61,17,0.17,8.3,94.24,460.13,33.36,493.49
INV204012,West-2,Anaheim,Member,Female,Electronics,208.85,14,0.05,2.7,146.2,2777.7,201.38,2979.08
INV204013,West-1,Sacramento,Member,Female,Clothing,18.57,1,0.24,5.5,4.46,14.11,1.02,15.13
INV204014,West-3,Oakland,Normal,Male,Electronics,166.99,14,0.33,3.0,771.49,1566.37,113.56,1679.93
INV204015,West-1,Anaheim,Normal,Male,Electronics,517.89,9,0.2,4.4,932.2,3728.81,270.34,3999.15
INV204016,West-2,Anaheim,Member,Female,Clothing,26.78,5,0.03,8.7,4.02,129.88,9.42,139.3
INV204017,West-2,Los Angeles,Normal,Male,Electronics,264.51,4,0.02,9.0,21.16,1036.88,75.17,1112.05
INV204018,West-1,Los Angeles,Member,Female,Clothing,74.95,1,0.28,10.0,20.99,53.96,3.91,57.87
INV204019,West-1,San Diego,Normal,Female,Electronics,253.02,3,0.22,9.5,166.99,592.07,42.93,635.0
INV204020,West-2,Fresno,Normal,Male,Cosmetics,504.12,11,0.32,7.0,1774.5,3770.82,273.38,4044.2
INV204021,West-2,San Francisco,Member,Female,Electronics,375.73,16,0.19,4.9,1142.22,4869.46,353.04,5222.5
INV204022,West-2,Irvine,Member,Male,Electronics,443.37,11,0.02,1.5,97.54,4779.53,346.52,5126.05
INV204023,West-1,Los Angeles,Member,Female,Cosmetics,212.72,10,0.14,6.5,297.81,1829.39,132.63,1962.02
INV204024,West-2,Los Angeles,Normal,Female,Food,566.92,12,0.23,2.9,1564.7,5238.34,379.78,5618.12
INV204025,West-2,Sacramento,Normal,Male,Clothing,427.01,5,0.13,8.7,277.56,1857.49,134.67,1992.16
INV204026,West-3,San Jose,Member,Female,Home Appliances,255.97,10,0.35,5.9,895.89,1663.81,120.63,1784.44
INV204027,West-1,Los Angeles,Normal,Male,Cosmetics,258.75,13,0.14,7.6,470.93,2892.82,209.73,3102.55
INV204028,West-3,San Jose,Member,Female,Food,551.62,19,0.19,7.1,1991.35,8489.43,615.48,9104.91
INV204029,West-3,San Diego,Normal,Female,Electronics,347.96,7,0.08,4.1,194.86,2240.86,162.46,2403.32
INV204030,West-2,San Francisco,Member,Female,Food,425.3,16,0.05,7.8,340.24,6464.56,468.68,6933.24
INV204031,West-1,Anaheim,Normal,Female,Cosmetics,253.14,6,0.23,8.6,349.33,1169.51,84.79,1254.3
INV204032,West-2,Los Angeles,Normal,Male,Electronics,138.1,10,0.21,7.7,290.01,1090.99,79.1,1170.09
INV204033,West-1,Oakland,Normal,Female,Food,435.52,10,0.0,8.0,0.0,4355.2,315.75,4670.95
INV204034,West-3,San Jose,Normal,Female,Home Appliances,366.66,11,0.1,4.2,403.33,3629.93,263.17,3893.1
INV204035,West-1,Sacramento,Member,Female,Clothing,303.3,10,0.23,9.5,697.59,2335.41,169.32,2504.73
INV204036,West-2,Irvine,Normal,Male,Clothing,376.29,14,0.28,4.8,1475.06,3793.0,274.99,4067.99
INV204037,West-2,Sacramento,Member,Male,Cosmetics,128.93,15,0.11,9.1,212.73,1721.22,124.79,1846.01
INV204038,West-2,Los Angeles,Member,Male,Electronics,477.39,7,0.23,8.7,768.6,2573.13,186.55,2759.68
INV204039,West-1,Fresno,Member,Male,Electronics,569.16,13,0.09,2.1,665.92,6733.16,488.15,7221.31
INV204040,West-3,Anaheim,Member,Female,Clothing,535.21,11,0.24,9.7,1412.95,4474.36,324.39,4798.75
INV204041,West-3,San Francisco,Normal,Female,Food,196.25,7,0.24,10.0,329.7,1044.05,75.69,1119.74
INV204042,West-1,Oakland,Member,Female,Electronics,246.57,11,0.05,6.5,135.61,2576.66,186.81,2763.47
INV204043,West-2,Fresno,Normal,Male,Home Appliances,486.0,14,0.23,8.0,1564.92,5239.08,379.83,5618.91
INV204044,West-3,Sacramento,Normal,Male,Home Appliances,359.09,17,0.12,9.4,732.54,5371.99,389.47,5761.46
INV204045,West-2,San Jose,Normal,Female,Electronics,331.01,16,0.06,1.2,317.77,4978.39,360.93,5339.32
INV204046,West-1,San Jose,Normal,Female,Electronics,556.35,1,0.18,9.4,100.14,456.21,33.08,489.29
INV204047,West-2,Fresno,Member,Female,Clothing,323.93,9,0.16,6.6,466.46,2448.91,177.55,2626.46
INV204048,West-3,San Jose,Normal,Male,Cosmetics,311.39,9,0.27,8.5,756.68,2045.83,148.32,2194.15
INV204049,West-3,Sacramento,Member,Female,Clothing,30.0,10,0.03,5.9,9.0,291.0,21.1,312.1
INV204050,West-2,Fresno,Normal,Female,Cosmetics,46.3,19,0.28,5.8,246.32,633.38,45.92,679.3
INV204051,West-1,Sacramento,Normal,Male,Home Appliances,9.42,15,0.04,9.1,5.65,135.65,9.83,145.48
INV204052,West-2,Oakland,Member,Male,Cosmetics,548.38,16,0.07,5.6,614.19,8159.89,591.59,8751.48
INV204053,West-1,Anaheim,Normal,Female,Clothing,247.99,11,0.18,5.2,491.02,2236.87,162.17,2399.04
INV204054,West-2,Irvine,Normal,Male,Electronics,283.79,17,0.16,6.5,771.91,4052.52,293.81,4346.33
INV204055,West-3,Oakland,Normal,Female,Cosmetics,508.01,19,0.35,5.7,3378.27,6273.92,454.86,6728.78
INV204056,West-1,Oakland,Normal,Female,Clothing,367.5,13,0.21,5.0,1003.28,3774.22,273.63,4047.85
INV204057,West-1,San Jose,Normal,Female,Home Appliances,367.65,6,0.11,2.6,242.65,1963.25,142.34,2105.59
INV204058,West-1,Los Angeles,Member,Female,Cosmetics,181.44,15,0.32,4.6,870.91,1850.69,134.18,1984.87
INV204059,West-3,Santa Ana,Normal,Male,Home Appliances,501.18,16,0.11,3.5,882.08,7136.8,517.42,7654.22
INV204060,West-2,San Jose,Normal,Male,Home Appliances,103.67,4,0.1,4.6,41.47,373.21,27.06,400.27
INV204061,West-3,Los Angeles,Member,Male,Food,36.62,8,0.17,6.3,49.8,243.16,17.63,260.79
INV204062,West-1,Sacramento,Normal,Female,Cosmetics,119.0,7,0.32,6.5,266.56,566.44,41.07,607.51
INV204063,West-2,Santa Ana,Member,Female,Clothing,164.3,17,0.25,3.1,698.28,2094.82,151.87,2246.69
INV204064,West-3,San Jose,Normal,Female,Cosmetics,172.98,16,0.24,1.8,664.24,2103.44,152.5,2255.94
INV204065,West-1,Santa Ana,Normal,Male,Cosmetics,403.96,2,0.25,7.7,201.98,605.94,43.93,649.87
INV204066,West-1,Santa Ana,Member,Male,Home Appliances,134.61,17,0.23,5.8,526.33,1762.04,127.75,1889.79
INV204067,West-3,San Diego,Normal,Female,Home Appliances,407.61,4,0.27,5.0,440.22,1190.22,86.29,1276.51
INV204068,West-3,Anaheim,Normal,Male,Home Appliances,59.22,14,0.07,2.2,58.04,771.04,55.9,826.94
INV204069,West-3,San Diego,Member,Male,Home Appliances,92.59,8,0.06,4.7,44.44,696.28,50.48,746.76
INV204070,West-1,Los Angeles,Member,Male,Clothing,307.75,5,0.13,8.4,200.04,1338.71,97.06,1435.77
INV204071,West-3,San Francisco,Normal,Male,Electronics,553.53,5,0.3,6.2,830.29,1937.36,140.46,2077.82
INV204072,West-1,Fresno,Member,Female,Food,516.44,5,0.25,1.8,645.55,1936.65,140.41,2077.06
INV204073,West-3,Irvine,Normal,Male,Home Appliances,581.41,5,0.2,4.0,581.41,2325.64,168.61,2494.25
INV204074,West-1,San Francisco,Member,Female,Home Appliances,392.04,3,0.01,9.8,11.76,1164.36,84.42,1248.78
INV204075,West-1,Fresno,Normal,Male,Food,407.11,6,0.08,5.9,195.41,2247.25,162.93,2410.18
INV204076,West-2,Los Angeles,Member,Female,Home Appliances,376.89,1,0.28,3.6,105.53,271.36,19.67,291.03
INV204077,West-3,Los Angeles,Member,Female,Electronics,375.58,8,0.08,9.2,240.37,2764.27,200.41,2964.68
INV204078,West-3,Sacramento,Member,Male,Cosmetics,92.54,13,0.26,4.0,312.79,890.23,64.54,954.77
INV204079,West-1,Irvine,Member,Female,Food,328.52,6,0.06,7.6,118.27,1852.85,134.33,1987.18
INV204080,West-1,Anaheim,Member,Female,Clothing,234.71,18,0.21,2.3,887.2,3337.58,241.97,3579.55
INV204081,West-1,Santa Ana,Member,Male,Food,268.31,18,0.22,2.4,1062.51,3767.07,273.11,4040.18
INV204082,West-2,San Diego,Member,Female,Electronics,316.54,16,0.26,6.1,1316.81,3747.83,271.72,4019.55
INV204083,West-2,San Diego,Member,Male,Clothing,81.4,8,0.15,3.2,97.68,553.52,40.13,593.65
INV204084,West-1,Los Angeles,Member,Female,Cosmetics,218.9,17,0.22,1.4,818.69,2902.61,210.44,3113.05
INV204085,West-3,San Diego,Normal,Male,Home Appliances,42.75,8,0.17,9.3,58.14,283.86,20.58,304.44
INV204086,West-3,Los Angeles,Member,Male,Food,587.9,15,0.33,1.5,2910.1,5908.4,428.36,6336.76
INV204087,West-2,Santa Ana,Normal,Male,Clothing,75.52,10,0.18,7.5,135.94,619.26,44.9,664.16
INV204088,West-2,Los Angeles,Member,Male,Food,158.82,1,0.07,4.0,11.12,147.7,10.71,158.41
INV204089,West-1,Sacramento,Normal,Male,Cosmetics,535.32,9,0.23,9.4,1108.11,3709.77,268.96,3978.73
INV204090,West-3,Anaheim,Normal,Female,Food,292.21,17,0.19,9.9,943.84,4023.73,291.72,4315.45
INV204091,West-1,Oakland,Member,Female,Clothing,85.7,1,0.28,4.0,24.0,61.7,4.47,66.17
INV204092,West-2,San Jose,Member,Male,Electronics,233.62,9,0.06,6.3,126.15,1976.43,143.29,2119.72
INV204093,West-3,Anaheim,Normal,Female,Clothing,73.94,14,0.09,8.0,93.16,942.0,68.3,1010.3
INV204094,West-3,Anaheim,Normal,Female,Food,124.13,5,0.32,2.1,198.61,422.04,30.6,452.64
INV204095,West-2,San Francisco,Member,Female,Cosmetics,35.96,6,0.33,7.4,71.2,144.56,10.48,155.04
INV204096,West-1,Irvine,Member,Male,Home Appliances,265.75,5,0.15,9.2,199.31,1129.44,81.88,1211.32
INV204097,West-1,Irvine,Member,Male,Home Appliances,484.95,4,0.02,2.6,38.8,1901.0,137.82,2038.82
INV204098,West-3,Fresno,Normal,Female,Cosmetics,353.65,16,0.11,8.5,622.42,5035.98,365.11,5401.09
INV204099,West-2,San Jose,Member,Male,Food,365.78,16,0.09,2.0,526.72,5325.76,386.12,5711.88
INV204100,West-3,Santa Ana,Member,Male,Cosmetics,124.35,10,0.15,6.1,186.52,1056.98,76.63,1133.61
INV204101,West-2,Oakland,Member,Female,Food,209.62,14,0.11,4.1,322.81,2611.87,189.36,2801.23
INV204102,West-1,Oakland,Member,Male,Clothing,507.92,13,0.29,5.2,1914.86,4688.1,339.89,5027.99
INV204103,West-2,Irvine,Member,Male,Electronics,57.27,4,0.0,3.7,0.0,229.08,16.61,245.69
INV204104,West-1,Anaheim,Normal,Male,Food,515.47,14,0.23,3.3,1659.81,5556.77,402.87,5959.64
INV204105,West-2,Sacramento,Normal,Male,Home Appliances,292.8,9,0.23,7.7,606.1,2029.1,147.11,2176.21
INV204106,West-3,Fresno,Member,Male,Home Appliances,503.1,3,0.23,3.0,347.14,1162.16,84.26,1246.42
INV204107,West-1,Los Angeles,Member,Female,Electronics,194.21,10,0.18,4.7,349.58,1592.52,115.46,1707.98
INV204108,West-3,Fresno,Normal,Male,Food,206.61,15,0.21,3.5,650.82,2448.33,177.5,2625.83
INV204109,West-3,San Francisco,Member,Male,Electronics,452.2,19,0.28,3.1,2405.7,6186.1,448.49,6634.59
INV204110,West-1,Fresno,Normal,Female,Clothing,472.07,2,0.27,6.6,254.92,689.22,49.97,739.19
INV204111,West-1,Anaheim,Member,Female,Electronics,141.64,2,0.01,1.4,2.83,280.45,20.33,300.78
INV204112,West-3,Santa Ana,Normal,Male,Clothing,583.86,9,0.01,8.1,52.55,5202.19,377.16,5579.35
INV204113,West-3,Anaheim,Normal,Female,Home Appliances,55.27,4,0.29,5.9,64.11,156.97,11.38,168.35
INV204114,West-3,Irvine,Member,Male,Clothing,45.76,5,0.2,8.5,45.76,183.04,13.27,196.31
INV204115,West-3,Santa Ana,Normal,Female,Food,359.33,2,0.34,2.9,244.34,474.32,34.39,508.71
INV204116,West-1,San Diego,Member,Male,Food,435.03,7,0.15,7.4,456.78,2588.43,187.66,2776.09
INV204117,West-1,Santa Ana,Normal,Female,Food,576.73,19,0.06,4.8,657.47,10300.4,746.78,11047.18
INV204118,West-3,Fresno,Member,Male,Food,245.94,6,0.17,1.7,250.86,1224.78,88.8,1313.58
INV204119,West-2,Fresno,Member,Female,Cosmetics,20.05,16,0.15,7.8,48.12,272.68,19.77,292.45
INV204120,West-2,Fresno,Member,Male,Clothing,363.72,14,0.18,7.9,916.57,4175.51,302.72,4478.23
INV204121,West-1,San Diego,Normal,Male,Food,177.37,12,0.28,3.4,595.96,1532.48,111.1,1643.58
INV204122,West-3,Irvine,Member,Male,Electronics,262.6,6,0.23,9.2,362.39,1213.21,87.96,1301.17
INV204123,West-3,Los Angeles,Member,Female,Electronics,295.64,13,0.06,7.9,230.6,3612.72,261.92,3874.64
INV204124,West-1,San Jose,Member,Female,Cosmetics,43.39,15,0.26,3.8,169.22,481.63,34.92,516.55
INV204125,West-2,Irvine,Normal,Male,Clothing,294.16,14,0.21,3.2,864.83,3253.41,235.87,3489.28
INV204126,West-2,Fresno,Member,Male,Clothing,258.66,8,0.2,5.0,413.86,1655.42,120.02,1775.44
INV204127,West-2,Irvine,Normal,Male,Clothing,428.96,11,0.24,3.6,1132.45,3586.11,259.99,3846.1
INV204128,West-1,San Francisco,Normal,Male,Cosmetics,389.17,9,0.2,3.0,700.51,2802.02,203.15,3005.17
INV204129,West-2,Oakland,Normal,Female,Clothing,115.2,12,0.16,4.6,221.18,1161.22,84.19,1245.41
INV204130,West-1,Oakland,Member,Female,Clothing,127.65,6,0.22,1.2,168.5,597.4,43.31,640.71
INV204131,West-1,San Jose,Member,Female,Food,154.35,19,0.25,4.6,733.16,2199.49,159.46,2358.95
INV204132,West-3,San Jose,Normal,Male,Clothing,111.48,3,0.08,3.0,26.76,307.68,22.31,329.99
INV204133,West-2,Los Angeles,Member,Male,Food,396.04,1,0.17,3.4,67.33,328.71,23.83,352.54
INV204134,West-1,San Francisco,Member,Female,Food,596.69,15,0.16,1.7,1432.06,7518.29,545.08,8063.37
INV204135,West-2,Anaheim,Normal,Female,Clothing,393.0,15,0.01,6.3,58.95,5836.05,423.11,6259.16
INV204136,West-2,Irvine,Normal,Female,Electronics,365.98,5,0.29,5.2,530.67,1299.23,94.19,1393.42
INV204137,West-3,Santa Ana,Member,Female,Home Appliances,248.91,11,0.13,7.8,355.94,2382.07,172.7,2554.77
INV204138,West-2,Santa Ana,Normal,Male,Electronics,190.99,1,0.03,9.9,5.73,185.26,13.43,198.69
INV204139,West-3,Anaheim,Member,Male,Clothing,547.09,10,0.16,2.1,875.34,4595.56,333.18,4928.74
INV204140,West-1,Oakland,Normal,Male,Clothing,581.56,11,0.06,3.5,383.83,6013.33,435.97,6449.3
INV204141,West-2,Anaheim,Member,Female,Electronics,300.58,7,0.25,7.1,526.02,1578.04,114.41,1692.45
INV204142,West-1,Irvine,Member,Male,Clothing,177.67,17,0.2,3.1,604.08,2416.31,175.18,2591.49
INV204143,West-2,San Francisco,Normal,Female,Food,463.22,12,0.09,1.3,500.28,5058.36,366.73,5425.09
INV204144,West-1,Fresno,Member,Female,Cosmetics,83.81,4,0.33,2.0,110.63,224.61,16.28,240.89
INV204145,West-2,San Diego,Member,Female,Clothing,460.53,12,0.1,4.9,552.64,4973.72,360.59,5334.31
INV204146,West-2,Fresno,Normal,Female,Clothing,492.27,3,0.19,4.9,280.59,1196.22,86.73,1282.95
INV204147,West-2,San Diego,Member,Female,Electronics,79.32,18,0.28,9.8,399.77,1027.99,74.53,1102.52
INV204148,West-2,Santa Ana,Member,Male,Food,586.23,12,0.18,5.2,1266.26,5768.5,418.22,6186.72
INV204149,West-2,San Jose,Member,Male,Electronics,591.38,19,0.34,7.1,3820.31,7415.91,537.65,7953.56
INV204150,West-2,Irvine,Normal,Male,Electronics,562.35,13,0.3,5.4,2193.16,5117.39,371.01,5488.4
INV204151,West-2,Fresno,Normal,Female,Clothing,300.14,16,0.32,3.4,1536.72,3265.52,236.75,3502.27
