customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,payment_method,paperless_billing,churn
7972,34,51.89,5676.93,0,1,1,1,3,0,0
7973,35,106.14,4858.02,0,0,0,1,0,0,0
7974,15,39.67,3142.54,2,1,1,0,1,0,0
7975,6,36.04,7526.94,2,2,1,1,3,0,0
7976,32,41.32,4160.5,1,0,0,1,0,1,1
7977,52,82.5,7762.02,1,2,0,0,1,0,1
7978,28,101.09,4554.62,2,1,1,0,3,0,1
7979,64,53.1,6367.73,0,2,0,0,0,0,0
7980,19,37.35,5961.98,1,1,0,1,0,1,0
7981,15,40.92,5320.51,2,2,1,0,3,1,0
7982,6,81.92,214.24,0,1,1,1,3,1,1
7983,38,44.6,711.69,0,0,0,0,3,0,0
7984,26,107.73,4693.73,2,0,0,1,2,1,1
7985,51,30.39,7303.07,1,0,0,1,1,1,1
7986,53,23.24,4849.02,1,0,0,0,3,1,0
7987,56,28.84,1964.37,2,1,1,1,1,1,0
7988,59,104.56,2629.73,0,2,1,0,0,0,1
7989,70,85.12,5022.96,1,0,0,1,1,1,0
7990,58,115.77,4816.73,2,1,1,0,3,0,0
7991,13,53.63,7650.05,1,1,1,1,0,1,0
7992,43,41.27,4279.77,2,0,1,0,3,1,0
7993,51,76.2,2904.62,1,0,0,0,3,0,0
7994,19,73.78,4247.44,1,1,1,0,0,1,0
7995,21,79.1,6311.25,1,2,0,1,1,1,0
7996,24,54.75,4368.87,2,1,1,1,1,0,0
7997,26,20.59,2675.82,2,0,1,0,0,1,0
7998,45,23.5,2775.11,0,0,0,1,3,1,1
7999,28,86.38,6078.81,1,0,0,1,1,1,0
8000,29,72.33,624.94,1,2,0,0,1,0,1
8001,17,102.1,2270.57,2,2,0,0,3,1,1
8002,68,50.04,1309.0,1,2,0,0,1,0,0
8003,44,101.55,7562.94,2,1,0,1,1,0,0
8004,61,62.55,811.74,0,1,0,1,2,1,1
8005,68,29.67,6089.65,1,2,1,0,2,0,0
8006,25,117.79,5080.36,2,2,1,0,0,1,1
8007,67,71.19,5099.15,2,0,1,1,0,0,0
8008,2,82.95,6131.12,1,0,0,0,3,1,1
8009,49,87.08,3263.85,0,1,1,1,2,0,1
8010,70,56.24,3265.87,2,2,0,0,0,1,0
8011,26,94.75,2380.78,1,2,1,0,2,1,0
8012,27,107.03,4822.23,0,1,0,0,0,0,1
8013,18,58.72,7445.46,2,2,0,0,1,1,0
8014,54,85.7,7399.47,0,0,0,0,1,0,1
8015,1,95.71,5653.39,2,2,1,1,3,1,1
8016,61,39.01,7258.87,1,1,1,0,2,0,0
8017,3,53.26,7711.8,1,1,1,0,2,1,0
8018,68,30.88,6381.33,1,2,0,1,2,0,0
8019,41,80.22,3321.88,0,1,1,0,2,0,0
8020,37,100.09,3917.48,0,0,1,0,1,0,1
8021,51,81.08,7456.93,1,0,1,0,1,1,0
8022,15,37.98,5393.06,2,0,1,0,2,1,0
8023,8,74.64,6583.48,0,2,0,0,3,1,1
8024,38,103.49,1017.3,0,1,0,1,2,1,1
8025,56,50.27,1631.82,2,0,0,1,0,1,0
8026,47,103.27,2818.46,2,1,1,0,1,1,1
8027,10,98.46,1587.1,1,1,0,1,1,0,1
8028,49,22.17,7261.07,0,1,0,0,2,0,0
8029,41,43.95,1813.44,2,0,0,1,0,1,0
8030,30,74.29,4501.75,2,1,1,0,3,0,0
8031,5,91.76,775.09,1,0,0,0,1,1,0
8032,71,108.05,1324.2,1,0,1,0,0,1,0
8033,31,84.1,2054.58,0,0,0,1,0,1,1
8034,52,58.03,7864.86,2,2,1,1,1,1,0
8035,23,38.46,6396.8,1,1,0,1,1,0,1
8036,48,96.0,5421.08,0,2,1,1,0,0,1
8037,40,40.68,7338.47,1,2,1,1,3,1,0
8038,6,89.54,7654.05,0,2,1,1,0,0,1
8039,38,38.12,3683.23,2,2,1,0,1,0,0
8040,41,29.11,2688.75,1,0,1,0,2,0,0
8041,27,45.11,2590.99,0,0,0,1,3,1,0
8042,69,48.49,382.26,0,1,1,0,0,1,0
8043,57,84.72,2309.14,2,1,0,0,1,0,0
8044,17,36.09,2904.86,1,0,1,0,0,0,0
8045,71,113.03,391.5,0,1,0,1,3,1,1
8046,47,75.44,7072.58,0,1,0,1,3,1,1
8047,13,69.09,6798.07,0,2,0,1,3,1,0
8048,11,63.47,2086.86,0,2,1,0,3,1,1
8049,24,76.66,6440.22,1,2,0,1,3,0,0
8050,4,22.24,6390.07,1,2,1,0,1,1,1
8051,46,119.01,2746.6,0,2,1,0,0,1,0
8052,18,75.75,5606.84,1,0,0,0,0,1,0
8053,43,23.52,2389.88,1,2,1,0,2,1,0
8054,33,79.0,655.18,2,2,0,0,3,1,1
8055,10,63.71,4087.9,2,0,1,0,0,0,0
8056,59,22.4,3562.78,0,2,0,1,3,1,1
8057,31,112.44,1191.41,2,1,1,0,0,1,1
8058,28,21.06,3975.37,1,0,0,0,0,1,0
8059,60,77.79,7600.07,0,1,1,0,1,0,0
8060,3,116.18,5878.01,2,1,1,0,1,0,1
8061,55,43.76,5937.09,0,0,0,1,1,1,1
8062,14,45.42,6084.65,0,0,1,0,3,0,0
8063,58,20.04,5982.61,2,2,1,1,3,1,0
8064,15,26.64,257.22,1,0,1,0,1,0,0
8065,2,24.49,7405.06,1,0,1,1,0,1,0
8066,24,102.27,6658.09,2,2,0,1,3,1,0
8067,64,103.67,2269.18,2,2,1,1,3,1,0
8068,71,92.67,4466.67,2,0,0,0,2,0,0
8069,24,55.27,4958.55,2,2,0,1,0,1,0
8070,27,102.13,1142.37,0,2,1,0,0,1,1
8071,37,73.98,2106.31,1,2,1,1,2,0,0
8072,39,50.43,283.68,1,1,0,1,2,0,0
8073,63,63.73,6925.22,2,2,0,0,2,1,1
8074,26,26.58,296.75,1,1,1,1,2,1,0
8075,65,114.49,2617.7,1,0,1,0,2,0,0
8076,4,81.91,718.15,1,1,1,0,2,0,1
8077,29,93.12,6273.11,2,1,0,0,3,0,1
8078,1,87.66,7407.36,2,1,0,1,3,0,1
8079,50,86.77,4546.24,1,1,1,1,3,0,0
8080,11,21.73,1202.58,2,1,0,1,1,0,0
8081,59,72.54,4509.47,1,1,1,1,2,1,0
8082,62,102.17,6185.7,2,0,0,1,2,1,0
8083,36,24.45,5775.49,1,0,0,0,2,1,0
8084,56,115.62,5959.58,2,0,0,1,2,0,0
8085,21,62.42,2305.47,1,1,1,0,3,1,0
8086,13,48.99,682.53,2,2,0,1,2,0,0
8087,9,73.18,1276.81,2,1,0,1,1,1,0
8088,11,100.12,7648.5,1,0,1,0,3,1,1
8089,70,67.48,4946.76,0,1,1,0,3,0,0
8090,1,84.51,5850.41,1,0,0,0,3,1,0
8091,70,69.99,7202.61,1,2,0,1,1,1,0
8092,56,83.13,6836.76,0,2,1,1,3,1,0
8093,31,33.8,1825.37,2,0,1,0,1,1,0
8094,37,23.87,558.67,0,0,0,0,0,0,1
8095,47,33.69,7408.51,1,1,1,1,2,0,0
8096,47,48.58,7855.18,0,1,1,0,1,1,0
8097,69,45.34,4582.02,2,1,1,0,2,0,0
8098,58,81.52,7118.38,1,2,1,0,2,0,0
8099,36,65.59,1931.35,1,2,0,1,3,0,0
8100,32,23.88,977.21,2,2,1,1,3,1,0
8101,64,23.49,4048.55,2,1,1,1,1,1,0
8102,71,29.06,6508.35,1,0,1,0,1,0,0
8103,42,55.31,5271.76,2,0,0,0,3,1,0
8104,48,20.62,5134.83,0,1,1,1,2,1,0
8105,30,69.4,237.93,0,1,0,1,3,0,1
8106,21,56.07,2608.19,0,0,1,0,2,1,0
8107,60,75.54,7522.02,0,0,0,1,0,0,1
8108,13,92.08,1160.76,2,2,0,0,1,0,0
8109,1,45.1,5838.29,0,1,1,1,3,1,1
8110,65,35.71,6098.56,0,2,0,1,2,1,0
8111,33,47.81,5889.38,1,2,1,1,0,1,0
8112,38,20.18,7915.35,2,0,0,1,2,1,0
8113,25,32.0,3332.74,2,1,0,1,1,1,0
8114,26,95.08,5489.33,2,0,0,1,3,0,0
8115,59,42.28,1629.88,1,2,1,0,2,0,0
8116,33,119.43,3257.71,1,1,0,0,1,0,1
8117,41,36.78,3983.33,2,2,0,0,3,0,0
8118,30,98.88,1797.14,0,2,0,1,0,1,0
8119,57,90.5,7263.8,1,0,1,1,2,1,0
8120,49,52.21,5757.96,1,1,1,1,3,1,0
8121,48,53.07,2341.69,1,1,0,0,3,1,0
8122,49,76.36,1166.16,2,1,0,1,3,0,0
8123,47,105.24,2374.15,0,1,1,0,1,1,0
8124,56,58.62,5021.58,1,2,1,1,0,1,0
8125,65,26.12,6628.63,1,0,0,0,0,1,0
8126,12,57.44,4075.03,2,1,1,0,1,1,0
8127,69,40.73,909.71,0,2,1,0,2,0,0
8128,6,113.92,2069.59,1,0,1,1,1,1,0
8129,65,89.73,2826.64,2,0,0,0,0,0,0
8130,25,25.08,5125.48,2,0,0,1,1,1,0
8131,1,49.3,2048.48,1,1,0,0,0,0,1
8132,32,25.02,1948.03,2,2,0,0,0,0,0
8133,3,103.0,2360.99,2,0,0,1,0,1,1
8134,49,110.63,4780.98,1,0,1,0,0,1,0
8135,19,31.23,3991.78,2,0,1,0,2,0,0
8136,60,64.03,6748.92,0,2,0,1,0,1,1
8137,29,113.19,5613.67,0,2,1,0,3,0,1
8138,50,34.52,5367.89,1,1,1,0,3,0,0
8139,2,49.19,1321.74,0,1,1,0,0,0,1
8140,56,50.43,536.3,0,2,1,0,0,1,0
8141,17,23.01,4128.99,1,1,0,0,1,0,0
8142,60,23.63,665.97,2,2,1,0,2,1,0
8143,36,115.28,2975.74,0,1,0,1,0,0,1
8144,61,77.11,306.29,2,1,1,0,1,1,0
8145,17,50.66,1496.79,1,2,1,0,0,0,0
8146,49,57.87,971.91,0,0,1,1,2,1,0
8147,60,91.48,6427.78,1,0,0,0,2,0,0
8148,20,56.65,2834.4,2,1,0,1,3,1,0
8149,50,42.78,722.89,1,0,1,0,2,0,0
8150,3,30.18,2197.29,0,0,1,0,3,1,1
8151,43,92.89,5494.18,1,1,1,0,2,1,1
8152,57,38.06,5990.52,1,0,0,1,1,0,0
8153,50,26.96,1046.93,1,2,0,1,2,1,0
8154,68,62.7,6250.67,2,2,0,0,1,1,0
8155,50,23.96,3027.42,2,0,1,0,3,0,0
8156,37,116.5,5467.12,2,2,1,0,1,1,0
8157,46,82.73,5404.91,2,2,0,1,3,1,1
8158,42,35.27,6369.38,0,0,0,1,2,1,0
8159,15,37.25,5607.74,2,2,0,0,1,1,1
8160,33,76.98,407.06,2,1,1,1,1,0,0
8161,11,55.66,4203.9,0,1,1,1,3,1,1
8162,20,97.43,1412.83,2,1,1,1,2,1,0
8163,24,74.58,7762.72,1,0,0,1,0,0,1
8164,64,63.33,2121.09,2,2,0,0,0,0,0
8165,65,116.3,3418.85,0,0,1,1,1,1,1
8166,17,59.07,1653.95,1,0,1,0,3,1,0
8167,61,60.06,1163.25,0,2,1,0,3,0,1
8168,15,86.58,4847.34,1,2,1,1,3,1,0
8169,51,100.95,3996.12,1,2,1,1,2,0,0
8170,27,82.62,3059.81,1,0,1,1,2,1,1
8171,61,89.86,774.81,0,0,0,1,2,0,0
8172,58,57.29,5914.08,1,1,0,1,0,0,0
8173,31,67.95,146.26,1,0,0,0,1,0,0
8174,12,39.7,3715.53,1,2,0,0,2,1,1
8175,46,88.02,5097.32,1,0,1,0,1,0,0
8176,31,42.15,3502.62,1,1,0,0,3,1,0
8177,32,20.13,1097.05,2,2,0,1,2,0,0
8178,32,113.38,6248.17,0,1,0,1,2,1,1
8179,53,50.6,2659.16,1,0,1,1,2,1,0
8180,61,39.66,1164.57,1,0,0,1,1,1,0
8181,46,46.81,4447.1,1,1,0,0,0,1,0
8182,7,53.04,251.46,1,1,1,0,0,1,1
8183,4,67.45,2660.1,1,2,1,1,3,1,0
8184,52,26.94,6030.07,2,2,1,0,1,0,0
8185,31,25.27,7310.42,2,1,0,0,2,1,0
8186,36,49.29,4774.65,1,2,0,1,0,1,0
8187,54,49.58,1819.13,1,1,1,1,3,0,0
8188,54,31.76,1838.0,1,1,0,0,0,0,0
8189,17,60.48,4870.59,0,0,0,1,1,1,0
8190,30,48.4,3313.42,0,1,0,1,3,0,1
8191,22,22.61,1500.39,2,2,0,1,1,0,1
8192,43,108.57,6320.44,2,1,1,0,3,0,0
8193,27,108.6,1681.92,0,0,0,1,1,1,1
8194,37,40.92,2640.96,1,2,1,0,2,0,0
8195,46,36.29,585.29,2,1,0,1,2,1,0
8196,35,74.73,5640.84,1,0,1,1,1,0,0
8197,4,83.08,2274.7,1,2,0,1,1,1,1
8198,26,115.75,1939.65,2,0,0,0,0,0,0
8199,19,57.73,2496.53,0,0,0,0,0,1,0
8200,45,81.82,7005.63,0,2,1,1,3,1,1
8201,26,107.82,4192.35,0,0,0,1,1,0,1
8202,22,65.0,1347.29,1,0,1,0,1,0,0
8203,58,32.23,6218.4,1,0,0,1,1,1,0
8204,63,57.74,1746.78,1,2,0,0,0,1,0
8205,28,33.66,3358.56,0,0,0,1,0,0,0
8206,65,21.66,4587.8,1,1,1,0,2,0,0
8207,44,95.16,4717.1,2,0,1,1,3,0,0
8208,43,43.84,645.35,1,1,1,0,0,0,0
8209,37,20.2,6710.76,2,0,0,1,3,0,0
8210,66,107.24,3887.5,0,1,0,1,3,0,1
8211,17,64.38,7915.16,1,2,0,1,0,0,0
8212,40,43.89,5767.8,1,0,1,1,1,0,0
8213,38,46.28,7941.29,0,1,1,1,1,1,1
8214,61,44.05,3682.45,1,2,0,1,2,0,0
8215,9,39.46,1212.17,2,0,0,0,1,1,0
8216,61,104.12,5845.74,0,0,1,1,1,0,1
8217,16,37.03,6244.31,2,0,1,1,0,0,0
8218,2,76.19,6837.4,0,2,0,1,3,0,1
8219,43,27.73,2481.45,2,2,1,1,1,0,0
8220,42,114.95,4134.4,2,1,1,0,0,1,0
8221,57,80.33,6874.29,2,0,1,0,3,0,0
8222,67,110.32,6931.42,1,1,1,1,0,1,1
8223,30,59.79,302.9,1,1,1,1,1,1,0
8224,13,101.07,5400.24,1,1,0,1,1,0,0
8225,19,105.37,4853.33,1,1,0,1,0,1,1
8226,7,90.29,758.37,1,1,1,1,2,1,1
8227,9,29.29,7448.08,2,0,0,1,3,1,1
8228,54,21.61,3618.44,1,2,1,0,3,1,0
8229,61,36.86,5426.64,2,1,0,0,1,1,1
8230,2,31.81,7074.1,0,2,0,0,0,1,1
8231,50,92.51,1127.96,2,1,0,0,0,1,0
8232,31,75.7,6861.16,1,0,1,1,1,1,0
8233,33,72.6,5822.01,0,1,0,1,0,1,0
8234,11,45.29,6732.78,1,1,0,0,1,1,1
8235,33,35.46,4009.2,0,1,1,0,2,0,0
8236,7,40.65,364.53,2,0,0,1,3,1,1
8237,31,60.03,5397.08,0,1,0,0,2,0,1
8238,48,94.01,3058.81,1,0,1,0,0,0,1
8239,47,45.45,3279.09,0,2,0,1,3,0,0
8240,53,89.86,3585.97,2,2,1,0,1,1,0
8241,19,69.15,3993.99,0,2,1,1,1,1,0
8242,6,108.54,5329.28,2,0,1,0,3,0,1
8243,49,43.29,5841.53,0,1,1,1,2,1,0
8244,50,65.09,6237.05,2,2,0,1,2,1,0
8245,12,29.67,5405.69,2,2,1,1,1,0,0
8246,23,53.52,6447.49,2,1,0,0,0,0,0
8247,54,70.69,1064.98,2,2,1,0,1,0,0
8248,69,93.27,6710.86,1,2,1,0,0,0,1
8249,59,39.81,3159.5,2,1,0,0,0,0,1
8250,36,41.81,4277.34,1,0,1,1,3,1,0
8251,3,83.16,3526.86,2,0,1,0,3,0,0
8252,58,58.25,3858.17,0,2,1,1,1,1,1
8253,55,68.21,2354.88,0,2,1,0,3,0,1
8254,57,103.61,1442.61,1,0,0,1,1,1,1
8255,17,69.91,928.67,0,2,1,1,3,0,0
8256,39,85.25,3666.05,2,0,0,1,2,1,1
8257,68,85.68,1089.56,0,2,1,0,2,1,0
8258,55,100.36,2035.41,1,2,1,0,2,0,0
8259,45,83.81,1155.57,0,0,0,1,3,0,0
8260,1,26.48,962.06,1,1,0,0,0,0,1
8261,21,54.22,7071.44,2,2,0,1,3,0,0
8262,21,118.93,5424.81,2,2,1,0,2,0,0
8263,52,39.65,7397.7,0,1,1,0,1,0,0
8264,43,78.67,5187.7,0,2,0,0,0,0,0
8265,52,104.29,6767.21,0,1,1,0,2,1,1
8266,67,78.66,4486.86,2,1,1,1,3,1,0
8267,44,57.23,3754.78,0,0,0,0,1,1,0
8268,32,28.02,4274.97,2,1,0,0,3,1,0
8269,10,56.17,2629.78,1,0,0,0,1,0,1
8270,64,38.21,5297.98,0,0,1,1,2,0,1
8271,69,116.09,7187.68,0,0,0,1,1,1,0
8272,68,91.5,6280.59,1,2,0,1,1,1,1
8273,28,94.94,3749.8,1,2,1,1,1,1,0
8274,53,63.6,7635.96,1,1,0,1,2,1,0
8275,51,31.0,7884.84,1,0,1,1,1,0,0
8276,53,46.67,3995.49,2,2,0,0,3,0,0
8277,4,45.97,6930.65,0,2,0,1,0,0,1
8278,17,68.68,137.69,2,1,1,1,3,0,0
8279,67,66.1,626.58,2,2,0,0,1,1,0
8280,47,63.34,276.88,1,2,0,0,1,1,0
8281,56,69.6,6207.99,0,2,0,0,2,1,0
8282,23,118.7,730.25,2,2,1,0,3,1,0
8283,18,49.84,234.7,2,2,1,1,1,1,0
8284,1,81.53,1264.61,1,2,0,1,2,1,1
8285,35,43.95,2519.73,0,1,1,1,2,0,0
8286,64,66.66,3771.14,0,0,1,1,2,1,0
8287,58,40.0,616.69,0,2,1,0,2,0,1
8288,59,75.82,4041.96,2,0,1,1,1,1,0
8289,1,46.5,2059.69,1,1,0,1,1,0,1
8290,3,23.68,2267.53,0,1,0,0,2,1,0
8291,67,101.53,6593.03,2,0,0,0,2,0,0
8292,37,32.83,7896.7,2,0,0,0,3,0,1
8293,29,56.8,3764.53,0,1,1,1,2,0,1
8294,33,67.72,2641.99,1,2,0,1,2,0,0
8295,61,63.25,7458.44,1,0,0,0,1,1,1
8296,4,92.57,4053.54,0,0,0,0,0,0,1
8297,14,79.68,5869.79,2,2,0,1,3,1,0
8298,33,49.54,3368.55,1,0,0,1,1,1,1
8299,22,25.17,1700.13,2,2,0,0,2,1,0
8300,48,96.76,5273.59,2,1,1,1,2,0,0
8301,3,55.25,5352.26,1,0,1,1,2,1,0
8302,23,108.97,3735.45,2,2,0,1,3,1,1
8303,68,59.51,2232.6,2,2,0,0,2,1,0
8304,21,91.77,6671.33,0,1,0,0,0,1,1
8305,43,113.96,2275.01,1,0,1,0,3,1,1
8306,26,85.12,5306.29,2,2,1,0,3,1,0
8307,41,61.35,3133.49,1,0,0,0,2,1,1
8308,38,76.74,3832.6,1,2,0,1,3,1,1
8309,11,74.34,1770.08,2,0,1,0,3,0,0
8310,29,78.48,5230.89,1,0,0,1,0,0,0
8311,60,34.68,1884.02,0,2,0,1,1,0,0
8312,67,89.85,3937.14,0,2,1,0,0,0,1
8313,65,34.5,2694.83,2,0,1,0,1,1,0
8314,61,21.46,7712.49,1,0,1,0,0,0,0
8315,19,82.48,7859.55,2,1,0,0,2,0,0
8316,46,31.69,6052.58,1,2,1,0,0,1,0
8317,49,97.04,7872.95,2,0,1,1,3,1,0
8318,22,106.6,997.05,2,0,0,0,3,0,1
8319,57,114.47,7939.36,1,2,1,1,3,0,0
8320,14,86.45,918.09,0,0,1,0,2,0,1
8321,44,68.2,3382.07,2,0,1,0,0,0,0
8322,16,55.23,1987.69,0,1,0,1,1,0,0
8323,12,69.09,7635.38,1,1,0,0,0,1,0
8324,55,39.04,5122.74,2,2,1,0,0,0,0
8325,51,54.84,4817.31,1,2,0,1,1,0,1
8326,39,91.79,7979.76,0,2,0,0,0,0,0
8327,33,41.74,4938.17,1,1,0,0,3,1,0
8328,33,46.41,5204.66,2,1,1,0,1,0,0
8329,29,94.93,453.72,0,1,0,0,0,0,0
8330,69,37.78,6886.5,2,0,0,0,1,0,0
8331,70,44.59,7763.71,0,1,0,1,1,0,0
8332,31,21.75,7686.46,1,1,1,1,2,1,0
8333,31,92.01,1846.73,1,2,0,0,1,0,0
8334,46,81.79,1884.73,2,1,0,1,1,0,0
8335,52,89.44,2991.77,2,1,0,1,2,0,1
8336,10,41.43,2550.66,2,0,0,0,2,0,0
8337,41,88.74,2514.36,0,1,1,0,3,1,1
8338,3,79.64,4881.21,0,2,0,1,3,1,0
8339,59,56.61,6464.3,2,0,1,1,1,0,0
8340,52,63.78,7500.47,0,1,0,1,2,1,0
8341,34,76.79,636.1,0,1,1,0,1,1,1
8342,49,69.33,2296.03,1,1,0,1,1,0,0
8343,28,84.18,2114.61,1,0,1,1,0,0,0
8344,13,38.1,2923.77,1,0,1,1,1,0,0
8345,69,74.07,3452.24,2,1,1,0,2,0,0
8346,67,65.03,3174.45,1,2,0,1,0,0,0
8347,61,66.1,7621.96,1,1,1,0,0,0,0
8348,60,66.94,3553.32,0,0,0,0,2,1,1
8349,71,108.15,4457.58,1,0,1,0,3,1,0
8350,24,101.86,6014.2,0,0,0,1,2,0,1
8351,63,82.96,5828.17,1,2,0,0,0,1,1
8352,61,91.65,4705.42,2,1,1,0,2,1,0
8353,23,24.28,6900.57,2,1,0,1,2,1,0
8354,30,94.4,5031.03,1,0,0,0,3,0,0
8355,60,68.62,7010.59,1,1,1,0,1,1,0
8356,18,51.77,2491.85,1,2,0,0,2,1,0
8357,56,33.98,1142.99,2,2,0,0,1,1,0
8358,53,27.52,6574.21,0,1,0,0,2,0,1
8359,7,24.49,3121.89,0,1,1,0,2,1,0
8360,69,36.18,5243.57,1,1,0,1,3,1,0
8361,52,23.01,5924.76,2,1,1,1,2,0,0
8362,4,93.26,2681.01,0,1,1,0,3,0,1
8363,34,44.86,4090.79,1,1,1,0,2,0,0
8364,69,56.87,7169.92,2,0,1,1,0,0,0
8365,33,102.27,7050.37,2,0,0,1,0,1,1
8366,69,31.47,6019.92,0,0,0,0,3,1,0
8367,38,103.56,6125.64,2,2,0,0,2,1,0
8368,26,83.95,7191.71,1,2,0,0,0,1,1
8369,1,54.2,5917.03,1,2,0,1,2,1,0
8370,4,31.78,2782.72,0,2,1,1,3,0,1
8371,39,29.15,1054.18,2,0,1,1,2,0,0
8372,54,53.55,3432.88,0,1,1,0,1,1,0
8373,33,34.03,790.01,0,1,0,1,3,1,0
8374,33,46.77,1014.59,2,1,1,0,3,0,0
8375,20,25.3,7606.36,0,2,0,0,1,1,1
8376,16,79.5,5439.51,2,0,0,0,2,1,0
8377,21,34.53,6827.71,1,1,0,1,0,1,0
8378,45,95.67,5178.9,0,2,1,1,3,1,1
8379,62,41.82,3406.47,2,2,1,0,3,1,0
8380,31,99.8,298.75,2,2,1,0,0,1,0
8381,42,38.99,7651.11,2,1,1,0,2,1,0
8382,12,92.14,660.37,0,0,1,1,0,0,0
8383,65,53.31,4920.29,1,1,0,1,2,0,0
8384,3,78.31,907.41,0,0,1,0,1,1,1
8385,9,23.87,2344.77,1,0,1,0,0,0,1
8386,51,69.52,1567.96,0,1,1,1,3,0,0
8387,16,34.87,4474.36,0,1,0,0,0,1,0
8388,3,68.63,7107.9,0,2,1,0,3,0,1
8389,24,34.14,5121.42,1,2,1,1,1,0,0
8390,13,63.71,5347.09,2,1,0,1,2,1,0
8391,2,31.06,7280.56,0,1,1,1,3,0,0
8392,71,42.0,6020.46,0,0,0,0,0,1,0
8393,21,79.51,6941.05,1,0,0,0,1,0,0
8394,19,117.67,3389.5,0,2,1,1,3,0,0
8395,47,64.92,6936.32,2,0,1,1,0,1,0
8396,22,88.72,5202.3,2,1,1,0,1,1,0
8397,33,73.94,1171.3,1,0,0,1,0,1,1
8398,32,69.84,405.83,1,0,1,1,2,1,0
8399,64,26.47,2027.87,2,0,0,1,3,1,1
8400,39,34.43,3088.96,2,1,0,0,0,0,1
8401,42,108.31,6716.79,2,2,1,1,1,0,0
8402,9,61.02,5955.83,1,0,1,0,2,1,1
8403,25,81.43,7647.47,2,1,0,1,0,1,0
8404,2,72.82,4517.48,2,0,1,0,3,1,0
8405,19,57.89,6007.16,2,0,0,0,1,0,1
8406,20,58.78,2274.74,0,1,1,1,1,0,0
8407,70,75.55,5468.67,1,0,1,0,2,1,0
8408,17,34.11,5678.59,1,1,1,0,0,0,0
8409,68,58.73,6802.48,1,2,1,1,2,0,0
8410,3,64.7,4337.59,1,0,0,0,1,0,1
8411,51,118.51,5227.14,0,1,0,1,3,1,1
8412,26,55.15,1704.09,0,0,0,1,1,1,0
8413,56,84.46,5920.4,0,0,0,0,0,1,1
8414,64,33.74,6723.45,0,0,0,0,1,1,0
8415,8,26.55,4790.53,0,1,0,0,3,0,1
8416,37,107.15,1013.83,1,1,1,0,3,0,1
8417,27,93.07,2571.57,1,1,1,1,2,1,0
8418,45,51.75,3856.57,1,2,0,1,1,0,0
8419,4,70.46,5449.58,0,0,0,1,0,1,1
8420,37,33.57,2630.58,2,1,0,0,3,1,0
8421,71,90.72,6738.3,1,0,0,1,3,1,1
8422,33,27.03,3037.14,1,0,0,1,0,0,1
8423,31,95.7,438.41,2,0,0,1,1,1,1
8424,55,74.68,6372.56,0,1,1,0,3,0,1
8425,12,47.89,5189.36,2,2,1,0,2,0,0
8426,11,106.26,6435.46,2,2,0,0,3,1,1
8427,32,118.61,2856.23,1,2,0,0,0,0,1
8428,57,45.43,239.28,1,2,1,1,1,1,0
8429,38,100.62,682.65,0,1,1,0,3,1,1
8430,60,95.02,983.23,2,2,1,1,3,1,1
8431,19,94.72,6460.67,0,2,1,0,1,0,0
8432,56,115.72,2481.33,2,1,1,1,1,1,0
8433,14,68.66,7983.4,1,1,0,0,2,1,0
8434,33,87.42,6091.27,2,0,1,1,3,0,0
8435,10,102.39,4849.12,0,0,1,1,2,0,1
8436,64,67.95,7870.59,2,2,1,0,2,0,0
8437,64,68.14,2598.84,0,0,1,0,0,0,0
8438,62,51.87,1408.36,2,1,1,0,3,0,0
8439,68,98.08,5924.46,1,0,1,0,1,1,0
8440,43,88.62,2296.86,1,0,1,0,2,1,0
8441,59,65.11,7692.19,0,1,1,0,0,0,0
8442,52,61.93,7905.75,1,2,1,0,0,0,0
8443,19,27.26,7418.59,2,0,1,0,3,0,0
8444,21,20.65,7563.62,2,0,1,1,0,0,0
8445,22,72.89,4963.67,1,2,0,1,0,0,0
8446,9,61.75,5567.74,0,0,1,0,3,0,0
8447,9,99.6,844.54,2,2,1,1,2,0,0
8448,27,74.27,6128.1,0,1,0,1,0,1,0
8449,17,113.67,1696.3,2,1,1,0,2,0,0
8450,44,39.61,6738.58,0,2,1,0,2,0,0
8451,45,119.02,7696.1,0,1,1,1,2,1,0
8452,8,49.79,1777.78,2,1,0,0,1,0,0
8453,18,84.24,716.45,2,1,0,1,3,0,1
8454,33,70.19,3922.73,0,1,0,0,3,1,1
8455,1,55.96,6353.24,2,1,1,1,2,1,0
8456,6,33.93,6188.06,1,1,0,0,0,0,0
8457,41,33.48,5604.87,2,0,1,1,1,0,0
8458,55,91.15,6583.5,0,0,0,0,1,1,1
8459,5,57.76,1482.41,2,0,1,1,3,1,0
8460,59,116.13,5250.31,2,1,0,1,1,1,0
8461,18,52.56,4884.87,0,0,0,0,2,0,1
8462,49,118.35,1312.11,2,2,1,1,2,0,0
8463,65,40.54,3373.97,0,2,1,1,3,1,1
8464,54,30.28,6834.98,0,2,1,0,3,1,0
8465,61,51.26,7777.23,0,0,1,1,1,1,0
8466,8,108.56,5356.9,0,1,1,1,0,0,1
8467,3,72.19,7383.33,1,2,0,1,1,1,1
8468,25,33.57,1143.19,1,0,1,0,3,0,0
8469,69,40.25,7802.98,0,0,1,1,2,0,0
8470,55,51.13,364.7,2,1,1,0,2,1,0
8471,40,79.02,4265.35,1,1,0,1,0,0,0
